Rowid_,VALUE,COUNT,VALUE_1,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME,GROUPID,GROUPMODEL,GROUPNAME,G,GROUPVEG,R,B,RED,GREEN,BLUE
,1452,1166975,1452,13350,58,5813350,Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest,301,301,Post Oak-Chinquapin Oak-Shortleaf Pine-1,205,Hardwood,230,156,0.901960000000000,0.803920000000000,0.611760000000000
,1453,5404414,1453,13430,58,5813430,Atlantic Coastal Plain Mesic Hardwood Forest,310,310,Beech-White Oak-Southern Sugar Maple-3,112,Hardwood,168,0,0.658820000000000,0.439210000000000,0.000000000000000
,1454,10861258,1454,13460,58,5813460,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland,315,315,Longleaf Pine-Pineland Threeawn-Beyrich Threeawn-1,156,Conifer,78,26,0.305880000000000,0.611760000000000,0.101960000000000
,1455,36910268,1455,13470,58,5813470,Atlantic Coastal Plain Upland Longleaf Pine Woodland,315,315,Longleaf Pine-Pineland Threeawn-Beyrich Threeawn-1,186,Conifer,135,24,0.529410000000000,0.729410000000000,0.094110000000000
,1456,576393,1456,13570,58,5813570,Southern Coastal Plain Mesic Slope Forest,323,323,Beech-Cherrybark Oak-Tulip Tree-3,151,Hardwood,191,71,0.749020000000000,0.592150000000000,0.278430000000000
,1457,962926,1457,13610,58,5813610,Central Atlantic Coastal Plain Maritime Forest,326,326,Live Oak-Wax Myrtle-3,0,Hardwood,237,229,0.929410000000000,0.000000000000000,0.898030000000000
,1458,559653,1458,13820,58,5813820,Southern Atlantic Coastal Plain Maritime Forest,351,351,Longleaf Pine-Honduras Pine-Sand Live Oak-1,130,Hardwood-Conifer,186,255,0.729410000000000,0.509800000000000,1.000000000000000
,1459,38329,1459,14260,58,5814260,Southern Atlantic Coastal Plain Dune and Maritime Grassland,381,381,Sea Oats-Saltmeadow Cordgrass-Shore Little Bluestem-2,0,Grassland,100,70,0.392150000000000,0.000000000000000,0.274510000000000
,1460,12698448,1460,14490,58,5814490,Central Atlantic Coastal Plain Wet Longleaf Pine Savanna and Flatwoods,397,397,Longleaf Pine-Slash Pine-Saw Palmetto-1,237,Riparian,143,41,0.560780000000000,0.929410000000000,0.160780000000000
,1461,5091089,1461,14500,58,5814500,Southern Atlantic Coastal Plain Wet Pine Savanna and Flatwoods,397,397,Longleaf Pine-Slash Pine-Saw Palmetto-1,255,Riparian,209,179,0.819600000000000,1.000000000000000,0.701960000000000
,1462,5672877,1462,14520,58,5814520,Atlantic Coastal Plain Peatland Pocosin and Canebrake,398,398,Pond Pine-Swamp Titi-Giant Cane-1,125,Riparian,255,0,1.000000000000000,0.490190000000000,0.000000000000000
,1463,397692,1463,14590,58,5814590,Atlantic Coastal Plain Clay-Based Carolina Bay Wetland,403,403,Pond Cypress-1,232,Riparian,255,79,1.000000000000000,0.909800000000000,0.309800000000000
,1464,1234241,1464,14680,58,5814680,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall,408,408,Pond Pine-Swamp Tupelo-1,79,Riparian,68,145,0.266660000000000,0.309800000000000,0.568620000000000
,1465,11285123,1465,14730,58,5814730,Gulf and Atlantic Coastal Plain Floodplain Systems,418,418,Willow Oak-Water Oak-American Elm-3,119,Riparian,102,205,0.400000000000000,0.466660000000000,0.803920000000000
,1466,11290907,1466,14740,58,5814740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,421,421,American Sycamore-Sugarberry-Pine-3,185,Riparian,171,235,0.670580000000000,0.725490000000000,0.921560000000000
,1467,863991,1467,14800,58,5814800,Gulf and Atlantic Coastal Plain Swamp Systems,427,427,Bald Cypress-Atlantic White Cedar-Red Maple-5,212,Riparian,102,179,0.400000000000000,0.831370000000000,0.701960000000000
,1468,2273792,1468,14900,58,5814900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,435,435,Saltmeadow Cordgrass-Saltgrass-Gulf Cordgrass-2,235,Riparian,255,0,1.000000000000000,0.921560000000000,0.000000000000000
,1469,2546405,1469,15010,58,5815010,Central Atlantic Coastal Plain Nonriverine Swamp and Wet Hardwood Forest,444,444,Atlantic White Cedar-4,214,Riparian,99,255,0.388230000000000,0.839210000000000,1.000000000000000
,1470,13651,1470,10010,27,2710010,Inter-Mountain Basins Sparsely Vegetated Systems,100,100,Sparsely Vegetated,255,Sparse,255,190,1.000000000000000,1.000000000000000,0.745090000000000
,1471,91879,1471,10070,27,2710070,Western Great Plains Sparsely Vegetated Systems,100,100,Sparsely Vegetated,235,Sparse,255,190,1.000000000000000,0.921560000000000,0.745090000000000
,1472,26449,1472,10110,27,2710110,Rocky Mountain Aspen Forest and Woodland,102,102,Quaking Aspen-4,255,Hardwood,255,115,1.000000000000000,1.000000000000000,0.450980000000000
,1473,20129,1473,10120,27,2710120,Rocky Mountain Bigtooth Maple Ravine Woodland,103,103,Rocky Mountain Maple-Gambel Oak-3,211,Hardwood,255,127,1.000000000000000,0.827450000000000,0.498030000000000
,1474,196,1474,10240,27,2710240,Madrean Lower Montane Pine-Oak Forest and Woodland,113,113,Arizona Pine-Emory Oak-1,189,Conifer,167,30,0.654900000000000,0.741170000000000,0.117640000000000
,1475,133172,1475,10510,27,2710510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,146,146,Douglas Fir-White Fir-1,210,Conifer,190,255,0.745090000000000,0.823520000000000,1.000000000000000
,1476,37119,1476,10520,27,2710520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,148,148,Douglas Fir-White Fir-3,149,Conifer,115,230,0.450980000000000,0.584310000000000,0.901960000000000
,1477,1439225,1477,10541,27,2710541,Southern Rocky Mountain Ponderosa Pine Woodland - South,150,150,Ponderosa Pine-1,56,Conifer,168,0,0.658820000000000,0.219600000000000,0.000000000000000
,1478,593920,1478,10542,27,2710542,Southern Rocky Mountain Ponderosa Pine Woodland - North,149,149,Ponderosa Pine-3,26,Conifer,148,54,0.580390000000000,0.101960000000000,0.211760000000000
,1479,3538,1479,10550,27,2710550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,153,153,Engelmann Spruce-Subalpine Fir-4,255,Conifer,211,190,0.827450000000000,1.000000000000000,0.745090000000000
,1480,8901537,1480,10590,27,2710590,Southern Rocky Mountain Pinyon-Juniper Woodland,161,161,Two Needle Pinyon-Rocky Mountain Juniper-3,138,Conifer,183,46,0.717640000000000,0.541170000000000,0.180390000000000
,1481,3948,1481,10610,27,2710610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,163,163,Quaking Aspen-Subalpine Fir-Douglas Fir-3,230,Hardwood-Conifer,230,0,0.901960000000000,0.901960000000000,0.000000000000000
,1482,339963,1482,10640,27,2710640,Colorado Plateau Mixed Low Sagebrush Shrubland,166,166,Bigelow Sage-Low Sage-4,170,Shrubland,158,215,0.619600000000000,0.666660000000000,0.843130000000000
,1483,1325363,1483,10811,27,2710811,Inter-Mountain Basins Mixed Salt Desert Scrub - South,183,183,Shadscale-Winterfat-5,202,Shrubland,245,122,0.960780000000000,0.792150000000000,0.478430000000000
,1484,1361581,1484,10812,27,2710812,Inter-Mountain Basins Mixed Salt Desert Scrub - North,183,183,Shadscale-Winterfat-5,150,Shrubland,224,145,0.878430000000000,0.588230000000000,0.568620000000000
,1485,666393,1485,10860,27,2710860,Rocky Mountain Lower Montane-Foothill Shrubland,191,191,Alderleaf Mountain Mahogany-Wavyleaf Oak-Sideoats Grama-4,68,Shrubland,137,101,0.537250000000000,0.266660000000000,0.396070000000000
,1486,9936641,1486,10940,27,2710940,Western Great Plains Sandhill Steppe,197,197,Sand Sagebrush-Shinnery-4,0,Shrubland,169,230,0.662740000000000,0.000000000000000,0.901960000000000
,1487,341653,1487,10950,27,2710950,Apacherian-Chihuahuan Mesquite Upland Scrub,198,198,Mesquite-2,56,Shrubland,255,132,1.000000000000000,0.219600000000000,0.517640000000000
,1488,1583362,1488,11070,27,2711070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,206,206,Gambel Oak-Serviceberry-3,255,Shrubland,115,223,0.450980000000000,1.000000000000000,0.874510000000000
,1489,385126,1489,11110,27,2711110,Western Great Plains Mesquite Woodland and Shrubland,209,209,Mesquite-Little Bluestem-Sideoats Grama-1,40,Shrubland,156,156,0.611760000000000,0.156860000000000,0.611760000000000
,1490,869,1490,11171,27,2711171,Southern Rocky Mountain Ponderosa Pine Savanna - South,275,275,Ponderosa Pine-Sand Bluestem-1,85,Conifer,255,0,1.000000000000000,0.333330000000000,0.000000000000000
,1491,30041,1491,11172,27,2711172,Southern Rocky Mountain Ponderosa Pine Savanna - North,150,150,Ponderosa Pine-1,125,Conifer,237,33,0.929410000000000,0.490190000000000,0.129410000000000
,1492,6872883,1492,11190,27,2711190,Southern Rocky Mountain Juniper Woodland and Savanna,214,214,Two Needle Pinyon-Rocky Mountain Juniper-1,86,Conifer,135,20,0.529410000000000,0.337250000000000,0.078430000000000
,1493,3295973,1493,11210,27,2711210,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,216,216,Grama-Creosote-2,221,Grassland,255,216,1.000000000000000,0.866660000000000,0.847050000000000
,1494,68398,1494,11220,27,2711220,Chihuahuan Gypsophilous Grassland and Steppe,217,217,Alkali Sacaton-Gypsum Grama-5,230,Grassland,145,0,0.568620000000000,0.901960000000000,0.000000000000000
,1495,7223,1495,11460,27,2711460,Southern Rocky Mountain Montane-Subalpine Grassland,244,244,Arizona Fescue-Mountain Muhly-1,205,Grassland,167,178,0.654900000000000,0.803920000000000,0.698030000000000
,1496,13241605,1496,11470,27,2711470,Western Great Plains Foothill and Piedmont Grassland,245,245,Big Bluestem-Little Bluestem-Mountain Muhly-2,205,Grassland,137,102,0.537250000000000,0.803920000000000,0.400000000000000
,1497,94779204,1497,11490,27,2711490,Western Great Plains Shortgrass Prairie,247,247,Blue Grama-Buffalo Grass-2,205,Grassland,205,102,0.803920000000000,0.803920000000000,0.400000000000000
,1498,98300,1498,11530,27,2711530,Inter-Mountain Basins Greasewood Flat,250,250,Greasewood-Shadscale-5,225,Shrubland,225,225,0.882350000000000,0.882350000000000,0.882350000000000
,1499,842210,1499,11590,27,2711590,Rocky Mountain Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,124,Riparian,123,93,0.482350000000000,0.486270000000000,0.364700000000000
,1500,3308511,1500,11620,27,2711620,Western Great Plains Floodplain Systems,261,261,Eastern Cottonwood-Sandbar Willow-Green Ash-3,153,Riparian,102,205,0.400000000000000,0.600000000000000,0.803920000000000
,1501,7013,1501,14950,27,2714950,Western Great Plains Depressional Wetland Systems,440,440,Western Wheatgrass-Needle Spikebrush-2,0,Riparian,104,156,0.407840000000000,0.000000000000000,0.611760000000000
,1502,1043364,1502,15030,27,2715030,Chihuahuan Loamy Plains Desert Grassland,445,445,Tobosagrass-Black Grama-2,215,Grassland,199,158,0.780390000000000,0.843130000000000,0.619600000000000
,1503,356282,1503,15040,27,2715040,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland,446,446,Tobosagrass-Alkali Sacaton-2,179,Grassland,166,130,0.650980000000000,0.701960000000000,0.509800000000000
,1504,307855,1504,13230,98,9813230,West Gulf Coastal Plain Mesic Hardwood Forest,295,295,Beech-White Oak-Red Oak-1,158,Hardwood,181,143,0.709800000000000,0.619600000000000,0.560780000000000
,1505,62043,1505,13390,98,9813390,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,307,307,Live Oak-Sugarberry-Hercules Club-1,69,Hardwood,219,223,0.858820000000000,0.270580000000000,0.874510000000000
,1506,236,1506,13480,98,9813480,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland,316,316,Longleaf Pine-Broomsedge Bluestem-Little Bluestem-1,127,Conifer,112,0,0.439210000000000,0.498030000000000,0.000000000000000
,1507,7346,1507,13710,98,9813710,West Gulf Coastal Plain Pine-Hardwood Forest,339,339,Shortleaf Pine-Loblolly Pine-White Oak-1,168,Hardwood-Conifer,100,0,0.392150000000000,0.658820000000000,0.000000000000000
,1508,7867,1508,13840,98,9813840,Mississippi Delta Maritime Forest,348,348,Slash Pine-Myrtle Oak-Saw Palmetto-1,54,Hardwood-Conifer,107,36,0.419600000000000,0.211760000000000,0.141170000000000
,1509,4848003,1509,14340,98,9814340,Texas-Louisiana Coastal Prairie,386,386,Big Bluestem-Indiangrass-Brownseed Paspalum-2,163,Grassland,219,223,0.858820000000000,0.639210000000000,0.874510000000000
,1510,4966,1510,14510,98,9814510,West Gulf Coastal Plain Wet Longleaf Pine Savanna and Flatwoods,397,397,Longleaf Pine-Slash Pine-Saw Palmetto-1,242,Riparian,68,0,0.266660000000000,0.949020000000000,0.000000000000000
,1511,73,1511,14580,98,9814580,West Gulf Coastal Plain Pine-Hardwood Flatwoods,402,402,Loblolly Pine-Southern Red Oak-1,235,Hardwood-Conifer,99,97,0.388230000000000,0.921560000000000,0.380390000000000
,1512,17743397,1512,14730,98,9814730,Gulf and Atlantic Coastal Plain Floodplain Systems,418,418,Willow Oak-Water Oak-American Elm-3,119,Riparian,102,205,0.400000000000000,0.466660000000000,0.803920000000000
,1513,51226,1513,14740,98,9814740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,420,420,Loblolly Pine-Southern Magnolia-Cypress-1,185,Riparian,171,235,0.670580000000000,0.725490000000000,0.921560000000000
,1514,4335653,1514,14800,98,9814800,Gulf and Atlantic Coastal Plain Swamp Systems,427,427,Bald Cypress-Atlantic White Cedar-Red Maple-5,212,Riparian,102,179,0.400000000000000,0.831370000000000,0.701960000000000
,1515,11010820,1515,14900,98,9814900,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,435,435,Saltmeadow Cordgrass-Saltgrass-Gulf Cordgrass-2,235,Riparian,255,0,1.000000000000000,0.921560000000000,0.000000000000000
,1517,423567,1517,13220,45,4513220,Southern Crowley`s Ridge Mesic Loess Slope Forest,294,294,Beech-Tuliptree-3,245,Hardwood,62,51,0.243130000000000,0.960780000000000,0.200000000000000
,1518,9095,1518,13230,45,4513230,West Gulf Coastal Plain Mesic Hardwood Forest,295,295,Beech-White Oak-Red Oak-1,158,Hardwood,181,143,0.709800000000000,0.619600000000000,0.560780000000000
,1519,151093,1519,13270,45,4513270,East Gulf Coastal Plain Northern Loess Bluff Forest,299,299,Beech-White Oak-Cucumber Tree-3,161,Hardwood,232,212,0.909800000000000,0.631370000000000,0.831370000000000
,1520,4688,1520,13290,45,4513290,East Gulf Coastal Plain Southern Loess Bluff Forest,300,300,Cherrybark Oak-Sweetgum-Beech-3,8,Hardwood,168,54,0.658820000000000,0.031370000000000,0.211760000000000
,1521,6,1521,13480,45,4513480,West Gulf Coastal Plain Upland Longleaf Pine Forest and Woodland,316,316,Longleaf Pine-Broomsedge Bluestem-Little Bluestem-1,127,Conifer,112,0,0.439210000000000,0.498030000000000,0.000000000000000
,1522,391695,1522,13710,45,4513710,West Gulf Coastal Plain Pine-Hardwood Forest,339,339,Shortleaf Pine-Loblolly Pine-White Oak-1,168,Hardwood-Conifer,100,0,0.392150000000000,0.658820000000000,0.000000000000000
,1523,1296098,1523,13810,45,4513810,Lower Mississippi River Dune Woodland and Forest,350,350,Post Oak-Sassafras-Pondberry-1,196,Hardwood,222,138,0.870580000000000,0.768620000000000,0.541170000000000
,1524,7152,1524,14290,45,4514290,West Gulf Coastal Plain Southern Calcareous Prairie,383,383,Little Bluestem-Indiangrass-Eastern Redcedar-2,36,Grassland,255,158,1.000000000000000,0.141170000000000,0.619600000000000
,1525,3239555,1525,14320,45,4514320,Lower Mississippi Alluvial Plain Grand Prairie,385,385,Big Bluestem-Switchgrass-1,227,Grassland,227,92,0.890190000000000,0.890190000000000,0.360780000000000
,1526,159256,1526,14580,45,4514580,West Gulf Coastal Plain Pine-Hardwood Flatwoods,402,402,Loblolly Pine-Southern Red Oak-1,235,Hardwood-Conifer,99,97,0.388230000000000,0.921560000000000,0.380390000000000
,1527,58012324,1527,14730,45,4514730,Gulf and Atlantic Coastal Plain Floodplain Systems,418,418,Willow Oak-Water Oak-American Elm-3,119,Riparian,102,205,0.400000000000000,0.466660000000000,0.803920000000000
,1528,1204,1528,14740,45,4514740,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,420,420,Loblolly Pine-Southern Magnolia-Cypress-1,185,Riparian,171,235,0.670580000000000,0.725490000000000,0.921560000000000
,1529,8710390,1529,14800,45,4514800,Gulf and Atlantic Coastal Plain Swamp Systems,427,427,Bald Cypress-Atlantic White Cedar-Red Maple-5,212,Riparian,102,179,0.400000000000000,0.831370000000000,0.701960000000000
,1530,413705,1530,15090,45,4515090,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,294,294,Beech-Tuliptree-3,107,Hardwood,0,82,0.000000000000000,0.419600000000000,0.321560000000000
,1531,1744732,1531,15100,45,4515100,Northern Crowley`s Ridge Sand Forest,449,449,Shortleaf Pine-Post Oak-Big Bluestem-1,122,Hardwood-Conifer,202,245,0.792150000000000,0.478430000000000,0.960780000000000
,1532,13322943,1532,15130,45,4515130,Lower Mississippi River Flatwoods,450,450,Willow Oak-Overcup Oak-3,0,Hardwood,98,117,0.384310000000000,0.000000000000000,0.458820000000000
,1561,22296210,1561,13021,50,5013021,Laurentian-Acadian Northern Hardwoods Forest,278,278,Sugar Maple-Eastern Hemlock-5,230,Hardwood,76,0,0.298030000000000,0.901960000000000,0.000000000000000
,1562,14356929,1562,13022,50,5013022,Laurentian-Acadian Northern Hardwoods Forest - Hemlock,278,278,Sugar Maple-Eastern Hemlock-5,230,Hardwood,76,150,0.298030000000000,0.901960000000000,0.588230000000000
,1563,2557709,1563,13100,50,5013100,North-Central Interior Dry-Mesic Oak Forest and Woodland,285,285,White Oak-Black Oak-Mockernut Hickory-1,163,Hardwood,176,222,0.690190000000000,0.639210000000000,0.870580000000000
,1564,272780,1564,13110,50,5013110,North-Central Interior Dry Oak Forest and Woodland,285,285,White Oak-Black Oak-Mockernut Hickory-1,207,Hardwood,179,143,0.701960000000000,0.811760000000000,0.560780000000000
,1565,906753,1565,13130,50,5013130,North-Central Interior Beech-Maple Forest,286,286,Sugar Maple-Beech-Basswood-5,156,Hardwood,0,44,0.000000000000000,0.611760000000000,0.172540000000000
,1566,7650918,1566,13140,50,5013140,North-Central Interior Maple-Basswood Forest,286,286,Sugar Maple-Beech-Basswood-5,161,Hardwood,237,102,0.929410000000000,0.631370000000000,0.400000000000000
,1567,10676008,1567,13621,50,5013621,Laurentian-Acadian Northern Pine(-Oak) Forest,327,327,Red Pine-White Pine-White Oak-3,191,Hardwood-Conifer,255,191,1.000000000000000,0.749020000000000,0.749020000000000
,1568,1043579,1568,13651,50,5013651,Boreal White Spruce-Fir-Hardwood Forest - Inland,331,331,White Spruce-Balsam Fir-Eastern White Pine-5,194,Conifer,147,114,0.576470000000000,0.760780000000000,0.447050000000000
,1569,2403875,1569,13660,50,5013660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,334,334,Eastern Hemlock-White Pine-Yellow Birch-3,255,Hardwood-Conifer,208,99,0.815680000000000,1.000000000000000,0.388230000000000
,1570,33040570,1570,13940,50,5013940,North-Central Interior Oak Savanna,359,359,White Oak-Bur Oak-Big Bluestem-1,213,Hardwood,230,138,0.901960000000000,0.835290000000000,0.541170000000000
,1571,2976963,1571,13950,50,5013950,North-Central Oak Barrens,360,360,Black Oak-Northern Pin Oak-Little Bluestem-1,235,Hardwood,255,176,1.000000000000000,0.921560000000000,0.690190000000000
,1572,1966853,1572,14071,50,5014071,Laurentian Pine-Oak Barrens,365,365,White Oak-White Pine-Pennsylvania Sedge-1,66,Hardwood-Conifer,153,0,0.600000000000000,0.258820000000000,0.000000000000000
