Rowid_,VALUE,COUNT,VALUE_1,CLASSNAME,EVT_FUEL,EVT_FUEL_N,EVT_LF,EVT_GP,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,R,G,B,RED,GREEN,BLUE
,3065,3204592,3065.000000000000000,Columbia Plateau Scabland Shrubland,2065.000000000000000,Sh Columbia Plateau Scabland Shrubland,Shrub,613.000000000000000,Shrubland,Desert Scrub,SRM 106: Bluegrass Scabland,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,199.000000000000000,176.000000000000000,129.000000000000000,0.780392000000000,0.690196000000000,0.505882000000000
,3066,13805044,3066.000000000000000,Inter-Mountain Basins Mat Saltbush Shrubland,2066.000000000000000,Sh Inter-Mountain Basins Mat Saltbush Shrubland,Shrub,636.000000000000000,Shrubland,Salt Desert Scrub,SRM 501: Saltbush-Greasewood,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,194.000000000000000,170.000000000000000,126.000000000000000,0.760784000000000,0.666667000000000,0.494118000000000
,3067,6123,3067.000000000000000,Mediterranean California Alpine Fell-Field,2067.000000000000000,Sh Mediterranean California Alpine Fell-Field,Shrub,601.000000000000000,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 213: Alpine Grassland,Shrub-dominated,Dwarf-shrubland,Mixed evergreen-deciduous dwarf-shrubland,255.000000000000000,211.000000000000000,119.000000000000000,1.000000000000000,0.827451000000000,0.466667000000000
,3068,1400180,3068.000000000000000,North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow,2068.000000000000000,Sh North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow,Shrub,601.000000000000000,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 108: Alpine Idaho Fescue,Shrub-dominated,Dwarf-shrubland,Mixed evergreen-deciduous dwarf-shrubland,181.000000000000000,156.000000000000000,114.000000000000000,0.709804000000000,0.611765000000000,0.447059000000000
,3070,1177010,3070.000000000000000,Rocky Mountain Alpine Dwarf-Shrubland,2070.000000000000000,Sh Rocky Mountain Alpine Dwarf-Shrubland,Shrub,601.000000000000000,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 410: Alpine Rangeland,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,171.000000000000000,145.000000000000000,106.000000000000000,0.670588000000000,0.568627000000000,0.415686000000000
,3071,325508,3071.000000000000000,Sierra Nevada Alpine Dwarf-Shrubland,2071.000000000000000,Sh Sierra Nevada Alpine Dwarf-Shrubland,Shrub,601.000000000000000,Grassland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",SRM 213: Alpine Grassland,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,255.000000000000000,211.000000000000000,119.000000000000000,1.000000000000000,0.827451000000000,0.466667000000000
,3072,2916655,3072.000000000000000,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,2072.000000000000000,Sh Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Shrub,623.000000000000000,Shrubland,Low Sagebrush Shrubland and Steppe,SRM 405: Black Sagebrush,Shrub-dominated,Dwarf-shrubland,Evergreen dwarf-shrubland,204.000000000000000,182.000000000000000,135.000000000000000,0.800000000000000,0.713725000000000,0.529412000000000
,3074,39751694,3074.000000000000000,Chihuahuan Creosotebush Desert Scrub,2074.000000000000000,Sh Chihuahuan Creosotebush Desert Scrub,Shrub,611.000000000000000,Shrubland,Creosotebush Desert Scrub,SRM 506: Creosotebush-Bursage,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,161.000000000000000,134.000000000000000,96.000000000000000,0.631373000000000,0.525490000000000,0.376471000000000
,3075,6718389,3075.000000000000000,Chihuahuan Mixed Salt Desert Scrub,2075.000000000000000,Sh Chihuahuan Mixed Salt Desert Scrub,Shrub,636.000000000000000,Shrubland,Salt Desert Scrub,SRM 414: Salt Desert Shrub,Shrub-dominated,Shrubland,Evergreen shrubland,156.000000000000000,128.000000000000000,92.000000000000000,0.611765000000000,0.501961000000000,0.360784000000000
,3076,4748364,3076.000000000000000,Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub,2076.000000000000000,Sh Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub,Shrub,613.000000000000000,Shrubland,Desert Scrub,SRM 729: Mesquite,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,150.000000000000000,123.000000000000000,89.000000000000000,0.588235000000000,0.482353000000000,0.349020000000000
,3077,8506047,3077.000000000000000,Chihuahuan Succulent Desert Scrub,2077.000000000000000,Sh Chihuahuan Succulent Desert Scrub,Shrub,641.000000000000000,Shrubland,Succulent Desert Scrub,SRM 735: Sideoats Grama-Sumac-Juniper,Shrub-dominated,Shrubland,Evergreen shrubland,145.000000000000000,117.000000000000000,84.000000000000000,0.568627000000000,0.458824000000000,0.329412000000000
,3078,620042,3078.000000000000000,Colorado Plateau Blackbrush-Mormon-tea Shrubland,2078.000000000000000,Sh Colorado Plateau Blackbrush-Mormon-tea Shrubland,Shrub,606.000000000000000,Shrubland,Blackbrush Shrubland,SRM 212: Blackbush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,140.000000000000000,112.000000000000000,80.000000000000000,0.549020000000000,0.439216000000000,0.313725000000000
,3079,40935644,3079.000000000000000,Great Basin Xeric Mixed Sagebrush Shrubland,2079.000000000000000,Sh Great Basin Xeric Mixed Sagebrush Shrubland,Shrub,623.000000000000000,Shrubland,Low Sagebrush Shrubland and Steppe,SRM 406: Low Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,135.000000000000000,106.000000000000000,76.000000000000000,0.529412000000000,0.415686000000000,0.298039000000000
,3080,253988842,3080.000000000000000,Inter-Mountain Basins Big Sagebrush Shrubland,2080.000000000000000,Sh Inter-Mountain Basins Big Sagebrush Shrubland,Shrub,604.000000000000000,Shrubland,Big Sagebrush Shrubland and Steppe,SRM 403: Wyoming Big Sagebrush,Shrub-dominated,Shrubland,Evergreen shrubland,130.000000000000000,101.000000000000000,72.000000000000000,0.509804000000000,0.396078000000000,0.282353000000000
,3081,84751395,3081.000000000000000,Inter-Mountain Basins Mixed Salt Desert Scrub,2081.000000000000000,Sh Inter-Mountain Basins Mixed Salt Desert Scrub,Shrub,636.000000000000000,Shrubland,Salt Desert Scrub,SRM 414: Salt Desert Shrub,Shrub-dominated,Shrubland,Evergreen shrubland,156.000000000000000,128.000000000000000,92.000000000000000,0.611765000000000,0.501961000000000,0.360784000000000
,3082,53026420,3082.000000000000000,Mojave Mid-Elevation Mixed Desert Scrub,2082.000000000000000,Sh Mojave Mid-Elevation Mixed Desert Scrub,Shrub,613.000000000000000,Shrubland,Desert Scrub,SRM 212: Blackbush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,140.000000000000000,112.000000000000000,80.000000000000000,0.549020000000000,0.439216000000000,0.313725000000000
,3083,685373,3083.000000000000000,North Pacific Avalanche Chute Shrubland,2083.000000000000000,Sh North Pacific Avalanche Chute Shrubland,Shrub,612.000000000000000,Shrubland,Deciduous Shrubland,LF 41: Deciduous Shrubland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,128.000000000000000,97.000000000000000,69.000000000000000,0.501961000000000,0.380392000000000,0.270588000000000
,3084,402701,3084.000000000000000,North Pacific Montane Shrubland,2084.000000000000000,Sh North Pacific Montane Shrubland,Shrub,612.000000000000000,Shrubland,Deciduous Shrubland,LF 41: Deciduous Shrubland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,128.000000000000000,97.000000000000000,69.000000000000000,0.501961000000000,0.380392000000000,0.270588000000000
,3085,10259635,3085.000000000000000,Northwestern Great Plains Shrubland,2085.000000000000000,Sh Northwestern Great Plains Shrubland,Shrub,604.000000000000000,Shrubland,Big Sagebrush Shrubland and Steppe,SRM 612: Sagebrush-Grass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,122.000000000000000,93.000000000000000,65.000000000000000,0.478431000000000,0.364706000000000,0.254902000000000
,3086,11933226,3086.000000000000000,Rocky Mountain Lower Montane-Foothill Shrubland,2086.000000000000000,Sh Rocky Mountain Lower Montane-Foothill Shrubland,Shrub,612.000000000000000,Shrubland,Deciduous Shrubland,SRM 421: Chokecherry-Serviceberry-Rose,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,117.000000000000000,87.000000000000000,61.000000000000000,0.458824000000000,0.341176000000000,0.239216000000000
,3087,63642798,3087.000000000000000,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,2087.000000000000000,Sh Sonora-Mojave Creosotebush-White Bursage Desert Scrub,Shrub,611.000000000000000,Shrubland,Creosotebush Desert Scrub,SRM 506: Creosotebush-Bursage,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,161.000000000000000,134.000000000000000,96.000000000000000,0.631373000000000,0.525490000000000,0.376471000000000
,3088,2100602,3088.000000000000000,Sonora-Mojave Mixed Salt Desert Scrub,2088.000000000000000,Sh Sonora-Mojave Mixed Salt Desert Scrub,Shrub,636.000000000000000,Shrubland,Salt Desert Scrub,SRM 414: Salt Desert Shrub,Shrub-dominated,Shrubland,Evergreen shrubland,156.000000000000000,128.000000000000000,92.000000000000000,0.611765000000000,0.501961000000000,0.360784000000000
,3090,130484,3090.000000000000000,Sonoran Granite Outcrop Desert Scrub,2090.000000000000000,Sh Sonoran Granite Outcrop Desert Scrub,Shrub,613.000000000000000,Shrubland,Desert Scrub,SRM 506: Creosotebush-Bursage,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,161.000000000000000,134.000000000000000,96.000000000000000,0.631373000000000,0.525490000000000,0.376471000000000
,3091,3965884,3091.000000000000000,Sonoran Mid-Elevation Desert Scrub,2091.000000000000000,Sh Sonoran Mid-Elevation Desert Scrub,Shrub,613.000000000000000,Shrubland,Desert Scrub,SRM 506: Creosotebush-Bursage,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,161.000000000000000,134.000000000000000,96.000000000000000,0.631373000000000,0.525490000000000,0.376471000000000
,3092,5795566,3092.000000000000000,Southern California Coastal Scrub,2092.000000000000000,Sh Southern California Coastal Scrub,Shrub,609.000000000000000,Shrubland,Pacific Coastal Scrub,SRM 205: Coastal Sage Shrub,Shrub-dominated,Shrubland,Evergreen shrubland,166.000000000000000,139.000000000000000,107.000000000000000,0.650980000000000,0.545098000000000,0.419608000000000
,3093,16743052,3093.000000000000000,Southern Colorado Plateau Sand Shrubland,2093.000000000000000,Sh Southern Colorado Plateau Sand Shrubland,Shrub,637.000000000000000,Shrubland,Sand Shrubland,SRM 605: Sandsage Prairie,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,112.000000000000000,82.000000000000000,57.000000000000000,0.439216000000000,0.321569000000000,0.223529000000000
,3094,2441250,3094.000000000000000,Western Great Plains Sandhill Shrubland,2094.000000000000000,Sh Western Great Plains Sandhill Steppe,Shrub,637.000000000000000,Shrubland,Sand Shrubland,SRM 605: Sandsage Prairie,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,112.000000000000000,82.000000000000000,57.000000000000000,0.439216000000000,0.321569000000000,0.223529000000000
,3095,67488509,3095.000000000000000,Apacherian-Chihuahuan Mesquite Upland Scrub,2095.000000000000000,Sh Apacherian-Chihuahuan Mesquite Upland Scrub,Shrub,624.000000000000000,Shrubland,Mesquite Woodland and Scrub,SRM 729: Mesquite,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,150.000000000000000,123.000000000000000,89.000000000000000,0.588235000000000,0.482353000000000,0.349020000000000
,3096,29946,3096.000000000000000,California Maritime Chaparral,2096.000000000000000,Sh California Maritime Chaparral,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 208: Ceanothus Mixed Chaparral,Shrub-dominated,Shrubland,Evergreen shrubland,107.000000000000000,77.000000000000000,54.000000000000000,0.419608000000000,0.301961000000000,0.211765000000000
,3097,8606421,3097.000000000000000,California Mesic Chaparral,2097.000000000000000,Sh California Mesic Chaparral,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 207: Scrub Oak Mixed Chaparral,Shrub-dominated,Shrubland,Evergreen shrubland,59.000000000000000,30.000000000000000,19.000000000000000,0.231373000000000,0.117647000000000,0.074510000000000
,3098,7329720,3098.000000000000000,California Montane Woodland and Chaparral,2098.000000000000000,Sh California Montane Woodland and Chaparral,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 209: Montane Shrubland,Shrub-dominated,Shrubland,Evergreen shrubland,66.000000000000000,37.000000000000000,24.000000000000000,0.258824000000000,0.145098000000000,0.094118000000000
,3099,246955,3099.000000000000000,California Xeric Serpentine Chaparral,2099.000000000000000,Sh California Xeric Serpentine Chaparral,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 209: Montane Shrubland,Shrub-dominated,Shrubland,Evergreen shrubland,66.000000000000000,37.000000000000000,24.000000000000000,0.258824000000000,0.145098000000000,0.094118000000000
,3100,43423976,3100.000000000000000,Chihuahuan Mixed Desert and Thornscrub,2100.000000000000000,Sh Chihuahuan Mixed Desert and Thornscrub,Shrub,613.000000000000000,Shrubland,Desert Scrub,SRM 508: Creosotebush-Tarbush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,74.000000000000000,44.000000000000000,29.000000000000000,0.290196000000000,0.172549000000000,0.113725000000000
,3101,463897,3101.000000000000000,Madrean Oriental Chaparral,2101.000000000000000,Sh Madrean Oriental Chaparral,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 735: Sideoats Grama-Sumac-Juniper,Shrub-dominated,Shrubland,Evergreen shrubland,145.000000000000000,117.000000000000000,84.000000000000000,0.568627000000000,0.458824000000000,0.329412000000000
,3103,595402,3103.000000000000000,Great Basin Semi-Desert Chaparral,2103.000000000000000,Sh Great Basin Semi-Desert Chaparral,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 503: Arizona Chaparral,Shrub-dominated,Shrubland,Evergreen shrubland,89.000000000000000,59.000000000000000,40.000000000000000,0.349020000000000,0.231373000000000,0.156863000000000
,3104,12361856,3104.000000000000000,Mogollon Chaparral,2104.000000000000000,Sh Mogollon Chaparral,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 503: Arizona Chaparral,Shrub-dominated,Shrubland,Evergreen shrubland,89.000000000000000,59.000000000000000,40.000000000000000,0.349020000000000,0.231373000000000,0.156863000000000
,3105,14034977,3105.000000000000000,Northern and Central California Dry-Mesic Chaparral,2105.000000000000000,Sh Northern and Central California Dry-Mesic Chaparral,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 206: Chamise Chaparral,Shrub-dominated,Shrubland,Evergreen shrubland,99.000000000000000,69.000000000000000,47.000000000000000,0.388235000000000,0.270588000000000,0.184314000000000
,3106,6226109,3106.000000000000000,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,2106.000000000000000,Sh Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrub,612.000000000000000,Shrubland,Deciduous Shrubland,SRM 421: Chokecherry-Serviceberry-Rose,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,117.000000000000000,87.000000000000000,61.000000000000000,0.458824000000000,0.341176000000000,0.239216000000000
,3107,5161619,3107.000000000000000,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,2107.000000000000000,Sh Rocky Mountain Gambel Oak-Mixed Montane Shrubland,Shrub,612.000000000000000,Shrubland,Deciduous Shrubland,SRM 413: Gambel oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,245.000000000000000,175.000000000000000,54.000000000000000,0.960784000000000,0.686275000000000,0.211765000000000
,3108,3518499,3108.000000000000000,Sonora-Mojave Semi-Desert Chaparral,2108.000000000000000,Sh Sonora-Mojave Semi-Desert Chaparral,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 503: Arizona Chaparral,Shrub-dominated,Shrubland,Evergreen shrubland,89.000000000000000,59.000000000000000,40.000000000000000,0.349020000000000,0.231373000000000,0.156863000000000
,3109,61234269,3109.000000000000000,Sonoran Paloverde-Mixed Cacti Desert Scrub,2109.000000000000000,Sh Sonoran Paloverde-Mixed Cacti Desert Scrub,Shrub,613.000000000000000,Shrubland,Desert Scrub,SRM 507: Palo Verde-Cactus,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,242.000000000000000,168.000000000000000,48.000000000000000,0.949020000000000,0.658824000000000,0.188235000000000
,3110,5392394,3110.000000000000000,Southern California Dry-Mesic Chaparral,2110.000000000000000,Sh Southern California Dry-Mesic Chaparral,Shrub,607.000000000000000,Shrubland,Chaparral,SRM 206: Chamise Chaparral,Shrub-dominated,Shrubland,Evergreen shrubland,99.000000000000000,69.000000000000000,47.000000000000000,0.388235000000000,0.270588000000000,0.184314000000000
,3111,1805627,3111.000000000000000,Western Great Plains Mesquite Woodland,2111.000000000000000,Tr Western Great Plains Mesquite Woodland and Shrubland,Tree,624.000000000000000,Shrubland,Mesquite Woodland and Scrub,SRM 729: Mesquite,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,150.000000000000000,123.000000000000000,89.000000000000000,0.588235000000000,0.482353000000000,0.349020000000000
,3112,138556,3112.000000000000000,California Central Valley Mixed Oak Savanna,2112.000000000000000,Tr California Central Valley Mixed Oak Savanna,Tree,629.000000000000000,Hardwood,Western Oak Woodland and Savanna,SRM 201: Blue Oak Woodland,Tree-dominated,Sparse tree canopy,Deciduous sparse tree canopy,138.000000000000000,227.000000000000000,212.000000000000000,0.541176000000000,0.890196000000000,0.831373000000000
,3113,241410,3113.000000000000000,California Coastal Live Oak Woodland and Savanna,2113.000000000000000,Tr California Coastal Live Oak Woodland and Savanna,Tree,629.000000000000000,Hardwood,Western Oak Woodland and Savanna,SAF 255: California Coast Live Oak,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,131.000000000000000,222.000000000000000,110.000000000000000,0.513725000000000,0.870588000000000,0.431373000000000
,3114,15259363,3114.000000000000000,California Lower Montane Foothill Pine Woodland and Savanna,2114.000000000000000,Tr California Lower Montane Foothill Pine Woodland and Savanna,Tree,610.000000000000000,Conifer,Conifer-Oak Forest and Woodland,SAF 250: Blue Oak-Digger Pine,Tree-dominated,Sparse tree canopy,Evergreen sparse tree canopy,121.000000000000000,217.000000000000000,207.000000000000000,0.474510000000000,0.850980000000000,0.811765000000000
